ALLSKY_SFC_SW_DWN,RH2M,WS2M,T2M,PRECTOTCORR
0.19,77.86,0.92,14.99,9.92
0.43,76.42,0.76,16.08,1.5
0.62,73.75,1.33,17.45,0.65
0.82,64.49,2.36,20.08,0.12
1.15,52.8,3.5,22.78,0.25
1.2,46.7,4.26,24.03,1.44
0.8,43.65,4.55,24.51,2.29
0.54,44.04,4.04,24.15,0.27
0.25,48.2,2.89,23.03,0.0
0.05,62.71,1.26,19.6,0.0
0.0,69.85,1.28,17.42,0.0
0.0,74.22,1.35,16.62,0.0
0.0,79.35,1.32,15.85,0.0
0.0,85.14,1.25,15.14,0.0
0.0,89.32,1.13,14.8,0.0
0.0,92.86,1.02,14.49,0.0
0.0,93.95,0.93,14.56,0.0
0.0,94.0,0.85,14.75,0.0
0.0,95.0,0.82,14.72,0.0
0.0,96.31,0.82,14.64,0.0
0.0,98.72,0.88,14.42,0.01
0.0,100.0,0.93,14.27,0.0
0.0,100.0,1.04,13.82,0.0
0.03,100.0,1.22,14.1,0.01
0.31,90.73,2.74,16.51,0.0
0.62,76.87,3.08,19.42,0.0
0.92,63.83,3.38,22.57,0.0
1.12,56.16,3.48,24.44,0.0
0.72,51.75,3.66,25.51,0.0
0.66,49.24,3.87,25.78,0.0
0.63,46.76,3.98,25.64,0.0
0.49,45.39,3.93,25.0,0.0
0.26,46.42,3.42,23.85,0.0
0.05,55.12,1.9,20.8,0.0
0.0,58.69,2.04,18.68,0.0
0.0,58.27,2.59,17.96,0.0
0.0,58.82,3.07,17.22,0.0
0.0,60.7,3.22,16.29,0.0
0.0,62.8,3.1,15.33,0.0
0.0,64.39,2.88,14.41,0.0
0.0,65.37,2.61,13.55,0.0
0.0,66.23,2.39,12.78,0.0
0.0,67.13,2.36,12.19,0.0
0.0,69.6,2.25,11.56,0.0
0.0,73.51,2.18,10.91,0.0
0.0,78.35,2.12,10.35,0.0
0.0,83.5,1.96,9.86,0.0
0.01,86.09,1.93,9.74,0.0
0.1,75.48,3.03,11.84,0.0
0.2,63.31,2.8,14.66,0.0
0.27,45.08,3.4,19.39,0.0
0.39,41.03,3.45,21.41,0.0
0.51,38.42,3.49,22.5,0.0
0.44,36.34,3.51,23.15,0.0
0.43,35.34,3.48,23.31,0.0
0.3,35.61,3.38,22.94,0.0
0.15,38.48,2.89,21.85,0.0
0.02,52.39,1.38,18.06,0.0
0.0,57.07,1.48,15.79,0.0
0.0,58.36,1.65,15.01,0.0
0.0,59.92,1.81,14.26,0.0
0.0,61.65,1.88,13.52,0.0
0.0,63.59,1.88,12.76,0.0
0.0,65.41,1.86,12.04,0.0
0.0,66.87,1.89,11.41,0.0
0.0,68.34,1.73,10.67,0.0
0.0,69.32,1.64,10.01,0.0
0.0,70.0,1.6,9.41,0.0
0.0,70.55,1.55,8.83,0.0
0.0,71.31,1.51,8.29,0.0
0.0,72.26,1.38,7.74,0.0
0.03,71.93,1.31,7.6,0.0
0.19,60.97,2.4,9.99,0.0
0.36,52.36,1.87,12.68,0.0
0.52,40.08,1.99,17.09,0.0
0.5,35.5,1.83,19.56,0.0
0.59,33.16,1.67,20.77,0.0
0.5,30.66,1.84,21.67,0.0
0.35,28.99,2.18,22.03,0.0
0.28,27.61,2.22,21.79,0.0
0.17,30.13,1.92,20.61,0.0
0.03,46.8,1.11,16.32,0.0
0.0,49.11,1.27,13.82,0.0
0.0,50.26,1.39,12.73,0.0
0.0,51.32,1.57,11.85,0.0
0.0,52.26,1.82,11.17,0.0
0.0,54.24,1.9,10.47,0.0
0.0,57.0,1.78,9.65,0.0
0.0,58.87,1.8,9.02,0.0
0.0,60.6,1.78,8.41,0.0
0.0,61.81,1.8,7.9,0.0
0.0,63.19,1.68,7.32,0.0
0.0,64.57,1.63,6.78,0.0
0.0,66.03,1.63,6.31,0.0
0.0,67.48,1.57,5.85,0.0
0.03,67.26,1.66,5.83,0.0
0.17,56.52,3.08,8.49,0.0
0.35,48.99,2.58,11.23,0.0
0.49,35.6,2.73,15.91,0.0
0.66,26.86,3.05,19.34,0.0
0.84,24.52,3.13,20.84,0.0
1.0,23.03,3.17,21.8,0.0
0.88,21.99,3.1,22.28,0.0
0.67,22.44,2.98,21.72,0.0
0.41,30.71,1.76,19.96,0.0
0.08,44.33,1.15,15.69,0.0
0.0,46.01,1.31,13.47,0.0
0.0,47.55,1.41,12.42,0.0
0.0,48.88,1.51,11.58,0.0
0.0,50.51,1.55,10.83,0.0
0.0,52.21,1.54,10.18,0.0
0.0,53.78,1.56,9.58,0.0
0.0,54.68,1.71,9.14,0.0
0.0,55.62,1.9,8.77,0.0
0.0,57.06,2.01,8.35,0.0
0.0,59.06,2.07,7.88,0.0
0.0,61.19,2.11,7.4,0.0
0.0,63.43,2.06,6.92,0.0
0.0,65.8,2.0,6.51,0.0
0.03,66.99,1.92,6.44,0.0
0.23,57.62,3.0,8.98,0.0
0.45,50.43,2.32,11.66,0.0
0.64,39.07,2.21,15.8,0.0
0.9,25.95,3.1,19.94,0.0
1.09,23.61,2.83,21.28,0.0
1.28,22.64,2.57,22.0,0.0
1.19,22.56,2.41,22.13,0.0
0.77,23.59,2.34,21.7,0.0
0.46,36.27,1.17,19.94,0.0
0.09,44.94,1.07,16.59,0.0
0.0,43.98,1.23,15.12,0.0
0.0,44.84,1.25,14.19,0.0
0.0,48.19,1.29,12.92,0.0
0.0,50.64,1.36,12.1,0.0
0.0,52.29,1.37,11.37,0.0
0.0,54.42,1.39,10.59,0.0
0.0,56.48,1.4,9.89,0.0
0.0,58.48,1.4,9.3,0.0
0.0,60.61,1.42,8.73,0.0
0.0,62.59,1.38,8.22,0.0
0.0,64.61,1.3,7.72,0.0
0.0,66.75,1.19,7.25,0.0
0.0,68.12,1.08,6.93,0.0
0.02,68.05,0.99,6.99,0.0
0.22,57.05,1.74,10.05,0.0
0.48,49.39,1.76,12.61,0.0
0.5,39.78,1.72,16.64,0.0
0.68,31.22,2.08,20.77,0.0
0.72,28.81,2.08,22.61,0.0
0.83,27.67,2.15,23.72,0.0
0.88,27.23,2.18,24.26,0.0
0.62,28.4,2.09,23.84,0.0
0.4,39.94,1.07,22.11,0.0
0.09,43.75,0.97,19.39,0.0
0.0,43.05,0.92,18.13,0.0
0.0,45.4,1.05,17.01,0.0
0.0,49.86,1.25,15.32,0.0
0.0,54.37,1.3,13.75,0.0
0.0,57.72,1.29,12.63,0.0
0.0,60.6,1.27,11.77,0.0
0.0,63.59,1.25,11.04,0.0
0.0,66.12,1.2,10.45,0.0
0.0,68.17,1.15,9.99,0.0
0.0,70.71,1.13,9.5,0.0
0.0,73.16,1.12,9.08,0.0
0.0,73.99,1.1,8.94,0.0
0.0,73.35,1.06,9.1,0.0
0.01,72.17,0.92,9.38,0.0
0.16,64.68,0.9,11.42,0.0
0.33,56.09,1.2,13.77,0.0
0.47,45.12,1.18,17.73,0.0
0.71,34.87,0.96,21.93,0.0
0.84,32.0,1.06,23.53,0.0
0.93,30.24,1.24,24.48,0.0
1.18,29.24,1.33,24.94,0.0
0.79,29.63,1.31,24.47,0.0
0.47,38.66,0.74,22.88,0.0
0.1,41.45,0.71,20.41,0.0
0.0,41.03,0.69,19.32,0.0
0.0,42.8,0.7,18.41,0.0
0.0,44.28,0.75,17.54,0.0
0.0,47.63,0.77,16.08,0.0
0.0,49.99,0.9,15.18,0.0
0.0,52.03,0.98,14.53,0.0
0.0,54.21,0.93,13.86,0.0
0.0,56.27,0.77,13.28,0.0
0.0,55.81,0.68,13.4,0.0
0.0,58.02,0.64,12.86,0.0
0.0,61.46,0.79,12.07,0.0
0.0,64.24,0.92,11.46,0.0
0.0,66.15,0.94,11.03,0.0
0.02,66.33,0.87,11.03,0.0
0.17,63.41,0.76,12.48,0.0
0.33,56.28,0.89,14.02,0.0
0.44,52.21,0.59,15.73,0.0
0.59,43.51,1.01,18.66,0.0
0.73,36.95,1.57,20.97,0.0
0.8,36.28,1.68,21.45,0.0
0.75,37.07,1.68,21.36,0.0
0.55,40.48,1.33,20.78,0.0
0.31,52.41,0.66,19.17,0.0
0.07,52.67,0.86,17.7,0.0
0.0,52.1,0.88,17.11,0.0
0.0,52.17,0.84,16.65,0.0
0.0,53.09,0.84,16.05,0.0
0.0,53.68,0.81,15.62,0.0
0.0,54.93,0.69,15.13,0.0
0.0,55.97,0.69,14.78,0.0
0.0,56.25,0.61,14.64,0.0
0.0,55.61,0.44,14.76,0.0
0.0,60.44,0.69,13.55,0.0
0.0,68.47,1.06,11.75,0.0
0.0,77.43,1.16,10.2,0.0
0.0,84.34,1.16,9.34,0.0
0.0,89.32,1.16,8.92,0.0
0.02,90.7,1.11,9.0,0.0
0.16,73.93,1.5,12.44,0.0
0.41,62.95,1.34,15.29,0.0
0.51,48.56,1.15,19.54,0.0
0.75,39.55,1.4,22.64,0.0
0.69,36.48,0.98,23.84,0.0
0.9,34.61,0.83,24.57,0.0
0.87,33.79,1.1,24.83,0.0
0.63,34.56,1.34,24.29,0.0
0.32,43.15,0.97,22.73,0.0
0.07,53.05,1.02,19.0,0.0
0.0,55.82,1.24,16.68,0.0
0.0,57.68,1.41,15.7,0.0
0.0,58.99,1.62,14.97,0.0
0.0,60.29,1.82,14.29,0.0
0.0,61.77,1.95,13.64,0.0
0.0,63.5,2.06,13.01,0.0
0.0,65.4,2.16,12.43,0.0
0.0,67.4,2.23,11.92,0.0
0.0,69.71,2.31,11.46,0.0
0.0,72.73,2.21,10.92,0.0
0.0,75.82,2.07,10.32,0.0
0.0,78.84,1.92,9.74,0.0
0.0,81.65,1.79,9.18,0.0
0.01,82.43,1.9,9.0,0.0
0.11,73.06,3.1,10.81,0.0
0.23,63.46,2.97,13.21,0.0
0.35,49.1,3.47,17.44,0.0
0.5,39.46,4.18,20.67,0.0
0.46,36.16,4.32,21.97,0.0
0.47,34.18,4.42,22.74,0.0
0.37,33.3,4.43,22.93,0.0
0.33,33.72,4.21,22.4,0.0
0.21,36.83,3.28,21.1,0.0
0.05,49.94,1.66,17.11,0.0
0.0,54.92,1.78,14.87,0.0
0.0,56.84,1.89,13.97,0.0
0.0,58.76,1.99,13.11,0.0
0.0,59.9,2.17,12.4,0.0
0.0,60.39,2.35,11.76,0.0
0.0,61.17,2.3,10.97,0.0
0.0,62.07,2.15,10.13,0.0
0.0,63.08,2.08,9.38,0.0
0.0,63.97,2.17,8.78,0.0
0.0,64.91,2.41,8.3,0.0
0.0,66.39,2.62,7.8,0.0
0.0,68.07,2.77,7.3,0.0
0.0,70.16,2.84,6.8,0.0
0.03,72.03,2.83,6.43,0.0
0.27,65.69,3.29,7.92,0.0
0.56,55.57,2.55,10.85,0.0
0.8,38.96,2.87,15.85,0.0
0.97,29.21,3.63,19.32,0.0
1.04,25.9,3.65,20.77,0.0
1.03,23.46,3.64,21.7,0.0
1.02,21.85,3.46,22.1,0.0
0.69,21.7,3.17,21.66,0.0
0.42,28.75,1.87,19.89,0.0
0.1,42.73,1.14,15.54,0.0
0.0,42.47,1.27,13.72,0.0
0.0,43.24,1.28,12.85,0.0
0.0,44.91,1.27,11.78,0.0
0.0,46.82,1.28,10.72,0.0
0.0,49.13,1.29,9.84,0.0
0.0,51.11,1.31,9.13,0.0
0.0,52.89,1.32,8.5,0.0
0.0,54.84,1.34,7.93,0.0
0.0,56.94,1.32,7.38,0.0
0.0,58.77,1.27,6.88,0.0
0.0,60.23,1.19,6.48,0.0
0.0,61.55,1.14,6.21,0.0
0.0,62.49,1.13,6.12,0.0
0.03,63.72,1.06,6.16,0.0
0.39,57.04,1.53,8.99,0.0
0.92,50.14,1.73,11.47,0.0
1.39,39.91,1.48,15.08,0.0
1.8,26.34,1.28,19.28,0.0
1.7,21.71,1.06,21.58,0.0
1.69,20.87,1.12,22.49,0.0
1.38,20.74,1.31,22.77,0.0
1.07,21.54,1.42,22.46,0.0
0.57,32.17,0.85,20.94,0.0
0.11,35.76,0.95,18.2,0.0
0.0,35.38,1.12,16.58,0.0
0.0,38.0,1.22,15.32,0.0
0.0,41.3,1.29,14.04,0.0
0.0,44.48,1.32,12.87,0.0
0.0,46.89,1.33,11.85,0.0
0.0,48.69,1.31,11.02,0.0
0.0,49.89,1.28,10.35,0.0
0.0,50.67,1.26,9.77,0.0
0.0,51.43,1.23,9.23,0.0
0.0,51.9,1.22,8.73,0.0
0.0,51.69,1.18,8.42,0.0
0.0,50.53,1.1,8.38,0.0
0.0,48.75,0.94,8.53,0.0
0.02,47.81,0.65,8.74,0.0
0.31,47.32,0.34,10.26,0.0
0.83,39.01,0.39,12.12,0.0
1.36,34.48,0.2,15.06,0.0
1.9,22.83,0.13,20.23,0.0
1.62,19.97,0.42,22.35,0.0
1.6,19.2,0.64,23.17,0.0
1.34,19.11,0.8,23.38,0.0
0.95,20.17,0.92,22.86,0.0
0.47,32.5,0.58,21.2,0.0
0.1,31.96,0.78,18.79,0.0
0.0,31.77,0.85,17.1,0.0
0.0,33.71,0.88,16.22,0.0
0.0,34.23,0.89,15.54,0.0
0.0,34.37,0.81,15.19,0.0
0.0,33.46,0.7,15.18,0.0
0.0,34.6,0.69,14.66,0.0
0.0,37.31,0.75,13.62,0.0
0.0,42.12,0.85,12.06,0.0
0.0,44.59,0.99,11.2,0.0
0.0,46.77,1.11,10.48,0.0
0.0,49.15,1.16,9.78,0.0
0.0,51.56,1.18,9.23,0.0
0.0,53.92,1.17,8.81,0.0
0.03,55.33,1.13,8.67,0.0
0.32,55.29,0.91,10.74,0.0
0.81,44.36,1.45,13.39,0.0
1.21,39.37,1.27,16.34,0.0
1.58,28.36,2.51,21.18,0.0
1.9,25.85,2.72,23.16,0.0
1.86,25.04,2.63,24.06,0.0
1.52,25.01,2.56,24.31,0.0
1.04,26.0,2.34,23.93,0.0
0.58,40.58,1.02,21.7,0.0
0.11,43.62,1.13,18.58,0.0
0.0,41.88,1.23,17.39,0.0
0.0,42.32,1.18,16.87,0.0
0.0,42.57,1.11,16.44,0.0
0.0,43.57,1.09,15.86,0.0
0.0,45.87,1.17,15.0,0.0
0.0,49.5,1.28,13.82,0.0
0.0,54.03,1.32,12.57,0.0
0.0,57.78,1.32,11.64,0.0
0.0,60.67,1.35,11.08,0.0
0.0,63.07,1.43,10.67,0.22
0.0,65.32,1.53,10.32,0.68
0.0,67.71,1.53,9.96,1.7
0.0,70.32,1.2,9.55,1.29
0.02,71.14,0.68,9.7,1.42
0.14,65.68,0.29,11.49,1.33
0.3,62.43,1.13,12.89,0.28
0.42,53.74,1.9,15.71,0.3
0.51,43.13,2.18,18.91,0.75
0.83,34.56,1.88,22.12,0.23
1.25,31.22,1.77,23.72,0.0
1.11,30.82,1.56,24.23,0.0
0.75,32.1,1.4,24.02,0.0
0.39,39.33,0.89,22.87,0.0
0.08,48.02,0.64,20.35,0.0
0.0,50.37,0.76,18.6,0.0
0.0,55.9,0.82,17.05,0.0
0.0,62.04,0.88,15.72,0.0
0.0,67.44,0.95,14.56,0.0
0.0,69.17,1.09,13.77,0.0
0.0,68.44,1.35,13.12,0.0
0.0,69.77,1.66,12.51,0.0
0.0,74.48,1.95,11.92,0.01
0.0,80.62,2.33,11.38,0.01
0.0,87.61,2.52,10.82,0.01
0.0,93.45,2.4,10.27,0.0
0.0,97.13,2.17,9.8,0.0
0.0,100.0,1.8,9.23,0.0
0.02,100.0,1.75,9.15,0.0
0.25,87.1,2.9,11.4,0.01
0.61,72.85,2.48,14.24,0.0
0.92,53.06,2.77,18.88,0.0
1.36,42.45,2.58,21.46,0.0
1.42,37.56,2.33,22.6,0.0
1.44,34.27,2.28,23.28,0.0
1.2,32.49,2.32,23.49,0.0
0.87,32.56,2.34,22.96,0.0
0.44,37.38,1.76,21.67,0.0
0.1,51.69,1.12,17.68,0.0
0.0,54.69,1.34,15.45,0.0
0.0,56.45,1.51,14.68,0.0
0.0,58.49,1.7,14.06,0.0
0.0,60.38,1.92,13.65,0.0
0.0,62.36,2.1,13.26,0.0
0.0,65.26,2.17,12.64,0.0
0.0,68.87,2.08,11.87,0.0
0.0,72.43,1.93,11.13,0.0
0.0,76.14,1.78,10.45,0.0
0.0,79.78,1.62,9.8,0.0
0.0,83.0,1.45,9.21,0.0
0.0,85.66,1.4,8.75,0.0
0.0,87.53,1.38,8.42,0.0
0.01,85.92,1.57,8.66,0.0
0.12,72.1,2.9,11.24,0.0
0.25,61.47,2.38,13.86,0.0
0.38,47.98,2.36,18.18,0.0
0.76,39.94,1.95,21.72,0.0
1.17,37.63,1.04,23.21,0.0
1.49,35.94,0.67,23.95,0.0
1.42,34.71,0.64,24.11,0.0
1.04,34.87,0.67,23.64,0.0
0.53,39.84,0.61,22.56,0.0
0.11,47.8,0.83,19.9,0.0
0.0,50.21,1.11,17.78,0.0
0.0,53.53,1.17,16.28,0.0
0.0,56.55,1.18,14.92,0.0
0.0,58.41,1.19,13.9,0.0
0.0,59.87,1.23,13.12,0.0
0.0,61.23,1.24,12.45,0.0
0.0,62.84,1.25,11.86,0.0
0.0,64.72,1.25,11.33,0.0
0.0,67.03,1.24,10.83,0.0
0.0,69.64,1.2,10.34,0.0
0.0,72.47,1.14,9.83,0.0
0.0,74.9,1.08,9.4,0.0
0.0,76.57,1.03,9.11,0.0
0.01,74.92,0.96,9.39,0.0
0.07,63.87,0.95,12.01,0.0
0.14,55.84,0.47,14.24,0.0
0.2,45.5,0.62,18.08,0.0
0.3,38.46,1.59,21.24,0.0
0.36,35.47,1.61,22.35,0.0
0.55,33.18,1.47,22.95,0.0
0.52,31.75,1.43,23.14,0.0
0.51,31.62,1.26,22.78,0.0
0.29,35.86,0.85,21.67,0.0
0.08,44.08,0.75,19.04,0.0
0.0,44.68,0.94,17.29,0.0
0.0,46.04,0.97,16.33,0.0
0.0,47.1,0.99,15.53,0.0
0.0,48.07,1.02,14.79,0.0
0.0,48.69,1.04,14.22,0.0
0.0,49.43,0.99,13.7,0.0
0.0,49.84,0.93,13.41,0.0
0.0,50.2,0.8,13.17,0.0
0.0,50.79,0.62,12.92,0.0
0.0,51.63,0.54,12.6,0.0
0.0,52.46,0.68,12.26,0.0
0.0,55.19,0.77,11.59,0.0
0.0,57.18,0.82,11.1,0.0
0.02,58.52,0.78,10.89,0.0
0.22,53.89,0.86,12.71,0.0
0.47,47.37,0.69,14.61,0.0
0.53,39.61,1.29,18.42,0.0
0.88,35.37,1.84,21.29,0.0
1.15,33.83,1.54,22.35,0.0
1.12,33.3,1.04,22.77,0.0
0.89,34.52,0.5,22.25,0.0
0.59,36.15,0.35,21.77,0.0
0.31,44.05,0.53,20.77,0.0
0.09,52.69,0.73,18.75,0.0
0.0,54.71,1.06,17.15,0.0
0.0,55.82,1.34,16.44,0.0
0.0,57.92,1.47,15.63,0.0
0.0,61.17,1.47,14.52,0.0
0.0,63.01,1.52,13.84,0.0
0.0,64.36,1.6,13.41,0.0
0.0,65.62,1.72,13.08,0.0
0.0,67.17,1.84,12.79,0.0
0.0,69.48,1.89,12.44,0.0
0.0,72.41,1.91,12.07,0.0
0.0,76.11,2.03,11.64,0.0
0.0,79.78,2.1,11.25,0.0
0.0,83.57,1.97,10.83,0.0
0.02,84.5,2.14,10.85,0.0
0.27,76.37,2.85,12.52,0.0
0.73,65.17,2.45,15.21,0.0
1.19,51.66,3.39,19.44,0.0
1.58,46.68,3.51,21.75,0.0
2.28,42.75,3.67,23.48,0.0
2.25,38.73,3.82,24.51,0.0
1.97,35.89,3.86,24.68,0.0
1.47,34.55,3.77,24.14,0.0
0.82,35.33,3.3,22.82,0.0
0.21,46.98,1.57,18.74,0.0
0.0,52.51,1.56,15.75,0.0
0.0,53.66,1.68,14.72,0.0
0.0,55.68,1.72,13.77,0.0
0.0,58.16,1.75,12.94,0.0
0.0,61.26,1.85,12.32,0.0
0.0,65.82,1.99,11.8,0.0
0.0,72.57,2.01,11.2,0.0
0.0,80.78,1.84,10.43,0.0
0.0,88.0,1.6,9.67,0.0
0.0,93.05,1.41,8.99,0.0
0.0,95.55,1.35,8.44,0.0
0.0,96.0,1.36,7.99,0.0
0.0,94.02,1.45,7.63,0.0
0.02,86.21,1.71,7.93,0.0
0.23,66.57,2.91,10.65,0.0
0.52,53.59,2.45,13.55,0.0
0.81,40.97,2.77,18.35,0.0
1.44,37.17,2.83,21.18,0.0
1.91,34.36,2.8,22.56,0.0
2.2,31.7,2.8,23.47,0.0
1.92,30.08,2.71,23.88,0.0
1.44,30.15,2.61,23.53,0.0
0.81,33.77,1.95,22.33,0.0
0.2,49.37,1.04,18.16,0.0
0.0,51.35,1.22,15.76,0.0
0.0,53.52,1.23,14.74,0.0
0.0,55.16,1.25,13.86,0.0
0.0,56.55,1.27,13.02,0.0
0.0,57.99,1.34,12.2,0.0
0.0,58.73,1.54,11.62,0.0
0.0,58.61,1.86,11.32,0.0
0.0,59.1,2.06,10.95,0.0
0.0,61.08,1.97,10.27,0.0
0.0,63.73,1.8,9.51,0.0
0.0,66.65,1.7,8.78,0.0
0.0,69.07,1.57,8.1,0.0
0.0,71.04,1.37,7.47,0.0
0.02,69.48,1.23,7.61,0.0
0.31,54.93,2.43,11.17,0.0
0.7,46.37,2.24,14.19,0.0
1.1,35.68,2.54,18.74,0.0
2.07,27.22,3.17,22.43,0.0
2.5,22.66,3.46,24.45,0.0
2.47,18.94,3.84,25.77,0.0
2.14,16.69,4.02,26.36,0.0
1.59,16.54,3.8,25.97,0.0
0.89,23.1,2.34,23.99,0.0
0.23,37.47,1.46,18.81,0.0
0.0,41.63,1.65,16.19,0.0
0.0,45.03,1.81,15.55,0.0
0.0,50.01,1.87,15.01,0.0
0.0,55.13,1.93,14.54,0.0
0.0,59.56,1.97,14.16,0.0
0.0,63.63,1.97,13.69,0.0
0.0,66.56,2.06,13.31,0.0
0.0,69.02,2.09,12.94,0.0
0.0,71.58,2.07,12.52,0.0
0.0,74.36,2.06,12.1,0.0
0.0,77.45,2.14,11.71,0.0
0.0,80.66,2.31,11.39,0.0
0.0,84.44,2.29,10.97,0.0
0.04,85.28,2.56,11.09,0.0
0.46,73.95,3.54,13.46,0.0
1.0,61.51,3.19,16.59,0.0
1.58,44.85,3.79,21.18,0.0
1.99,34.4,5.02,25.06,0.0
2.35,30.1,5.16,26.95,0.0
2.28,26.96,5.17,27.95,0.0
1.96,25.26,5.22,28.31,0.0
1.43,25.68,5.06,27.85,0.0
0.78,29.08,3.88,26.41,0.0
0.21,42.48,1.86,21.71,0.0
0.0,50.03,1.74,18.74,0.0
0.0,53.07,1.87,17.86,0.0
0.0,55.75,2.1,17.16,0.0
0.0,58.21,2.31,16.51,0.0
0.0,60.59,2.41,15.79,0.0
0.0,62.96,2.45,15.03,0.0
0.0,64.84,2.45,14.27,0.0
0.0,66.6,2.39,13.5,0.0
0.0,68.21,2.3,12.72,0.0
0.0,70.05,2.18,11.94,0.0
0.0,71.43,2.17,11.27,0.0
0.0,72.87,2.1,10.62,0.0
0.0,74.17,1.95,9.97,0.0
0.04,71.77,2.24,10.1,0.0
0.45,59.73,3.36,12.66,0.0
0.98,50.13,2.86,15.62,0.0
1.55,38.07,2.96,20.08,0.0
2.0,24.93,4.4,24.88,0.0
2.35,21.41,4.76,27.23,0.0
2.29,19.74,4.42,28.32,0.0
1.97,19.3,4.17,28.65,0.0
1.43,20.5,3.95,28.07,0.0
0.78,26.25,2.68,26.28,0.0
0.21,40.44,1.56,21.38,0.0
0.0,45.73,1.74,18.66,0.0
0.0,48.69,1.87,17.8,0.0
0.0,51.73,1.95,17.0,0.0
0.0,54.64,1.96,16.22,0.0
0.0,57.38,1.9,15.46,0.0
0.0,59.53,1.87,14.82,0.0
0.0,61.85,1.77,14.13,0.0
0.0,64.64,1.57,13.35,0.0
0.0,67.1,1.44,12.65,0.0
0.0,69.17,1.35,12.01,0.0
0.0,70.71,1.25,11.42,0.0
0.0,71.9,1.22,10.89,0.0
0.0,72.45,1.28,10.48,0.0
0.03,69.33,1.33,10.81,0.0
0.38,55.28,2.54,14.19,0.0
0.84,47.19,2.15,17.03,0.0
1.29,35.53,2.27,21.62,0.0
1.66,25.4,3.05,25.96,0.0
2.03,24.75,3.17,27.26,0.0
2.17,24.57,3.16,27.84,0.0
1.87,24.82,3.09,27.89,0.0
1.36,25.82,2.89,27.43,0.0
0.76,30.43,2.01,26.06,0.0
0.2,45.61,1.03,21.92,0.0
0.0,46.02,1.24,19.84,0.0
0.0,48.44,1.25,18.86,0.0
0.0,50.96,1.25,17.87,0.0
0.0,53.68,1.24,16.86,0.0
0.0,56.26,1.26,16.03,0.0
0.0,58.41,1.27,15.42,0.0
0.0,60.4,1.26,14.9,0.0
0.0,62.5,1.25,14.44,0.0
0.0,64.02,1.23,14.04,0.0
0.0,65.56,1.21,13.62,0.0
0.0,66.88,1.19,13.19,0.0
0.0,67.47,1.13,12.84,0.0
0.0,67.44,1.08,12.61,0.0
0.03,64.93,0.98,13.05,0.0
0.19,55.82,1.01,15.85,0.0
0.38,48.31,0.88,18.34,0.0
0.58,38.8,1.38,22.67,0.0
0.92,32.14,1.7,25.88,0.0
1.31,30.29,1.96,27.14,0.0
1.73,29.4,2.18,27.8,0.0
1.8,29.3,2.35,27.92,0.0
1.3,30.43,2.31,27.36,0.0
0.72,34.75,1.73,26.1,0.0
0.18,48.87,0.95,22.47,0.0
0.0,51.17,1.15,20.24,0.0
0.0,53.85,1.17,19.11,0.0
0.0,55.97,1.21,18.16,0.0
0.0,57.32,1.27,17.41,0.0
0.0,58.35,1.34,16.75,0.0
0.0,58.78,1.41,16.13,0.0
0.0,58.81,1.46,15.53,0.0
0.0,58.91,1.48,14.94,0.0
0.0,59.37,1.49,14.39,0.0
0.0,60.31,1.5,13.86,0.0
0.0,61.43,1.57,13.37,0.0
0.0,62.1,1.61,12.92,0.0
0.0,62.5,1.56,12.35,0.0
0.03,60.02,1.67,12.4,0.0
0.39,49.0,2.89,14.83,0.0
1.0,41.69,2.57,17.37,0.0
1.49,30.59,2.98,22.01,0.0
2.0,24.97,3.94,25.48,0.0
2.0,23.41,4.37,26.39,0.0
2.02,21.53,4.65,26.71,0.0
1.79,19.8,4.74,26.54,0.0
1.33,18.72,4.51,25.7,0.0
0.81,18.99,3.82,24.29,0.0
0.24,29.54,1.84,19.84,0.0
0.0,35.98,1.65,16.34,0.0
0.0,37.78,1.68,15.21,0.0
0.0,39.74,1.69,14.25,0.0
0.0,41.65,1.76,13.49,0.0
0.0,43.63,1.82,12.89,0.0
0.0,45.75,1.89,12.35,0.0
0.0,47.84,1.96,11.81,0.0
0.0,49.65,2.06,11.28,0.0
0.0,51.26,2.19,10.76,0.0
0.0,53.46,2.22,10.13,0.0
0.0,55.97,2.15,9.41,0.0
0.0,58.29,2.02,8.74,0.0
0.0,60.27,1.84,8.15,0.0
0.05,59.21,1.96,8.35,0.0
0.62,49.91,2.91,10.94,0.0
1.36,41.84,2.25,14.15,0.0
2.01,28.92,2.58,19.36,0.0
2.46,20.22,3.68,23.54,0.0
2.63,18.44,3.56,25.2,0.0
2.58,17.27,3.51,26.14,0.0
2.26,16.61,3.53,26.46,0.0
1.72,16.73,3.44,26.04,0.0
1.02,20.34,2.5,24.47,0.0
0.31,35.62,1.3,19.42,0.0
0.0,39.09,1.43,16.26,0.0
0.0,40.63,1.5,15.14,0.0
0.0,42.18,1.6,14.14,0.0
0.0,43.57,1.73,13.32,0.0
0.0,45.06,1.85,12.62,0.0
0.0,46.81,1.9,11.93,0.0
0.0,48.76,1.86,11.2,0.0
0.0,50.61,1.77,10.45,0.0
0.0,52.41,1.67,9.7,0.0
0.0,54.36,1.56,8.93,0.0
0.0,56.2,1.41,8.13,0.0
0.0,57.71,1.27,7.39,0.0
0.0,58.71,1.19,6.79,0.0
0.06,57.92,1.12,7.08,0.0
0.65,44.34,2.21,10.84,0.0
